AdId,ListId,Subject,Address,Ward,District,Region,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
175883822,132217704,"2.95 tỉ, 45m2, chung cư An Lộc, ngay khu biệt thự kế bên Thảo Điền",,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2950000000,"2,95 tỷ",45.0,1,1.0,,2.0,1,6.0,3.0,6.0,,,3 tuần trước,1778145782000,2026-05-07 16:23:02,2026-05-29 17:36:07,https://cdn.chotot.com/6huPGP1WbWqzCwU31vzmlJDXwp0azB22kqNUBMJy4qI/preset:listing/plain/a5565a64b0737988e1226876aeab591c-2983067579376925079.webp
175892478,132224769,căn gốc 2pn tại chung cư The Avila Q8,,Phường 16,Quận 8,Tp Hồ Chí Minh,2300000000,"2,3 tỷ",72.0,2,2.0,,,1,,2.0,,,,3 tuần trước,1778145544000,2026-05-07 16:19:04,2026-05-29 17:36:07,https://cdn.chotot.com/p2MOtQhsVN13PSA7M5D28TblDe_UAVvrP14eEg4QyG4/preset:listing/plain/ccf510877f1526615932e3010c801f7b-2983099104542589912.webp
175914300,132243692,"Hot! Akari City 1PN 50m² chỉ 3.3 tỷ, sổ hồng riêng",,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,3300000000,"3,3 tỷ",50.0,1,1.0,,,1,6.0,,,,,3 tuần trước,1778145483000,2026-05-07 16:18:03,2026-05-29 17:36:07,https://cdn.chotot.com/a8z1WMVm_baLf9jw2NDYBPeXkxWED-YTkpoCxhxSVBk/preset:listing/plain/693f15c42025565d9ce13514751ba179-2983232625816252952.webp
175895347,132227354,"The Origami Vinhomes Grand Park view trực diện Vườn Nhật, Hồ Bơi",,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2700000000,"2,7 tỷ",48.0,1,1.0,,2.0,1,6.0,3.0,7.0,,,3 tuần trước,1778145181000,2026-05-07 16:13:01,2026-05-29 17:36:07,https://cdn.chotot.com/M7D7DQ9dcb0BZE-R5jdqY8VONRimWHk9A6V1XxtAo14/preset:listing/plain/ff2a6a6a27a648222959082a6aae8fdf-2983115254536389826.webp
175914153,132243576,"Bán căn 3PN Diamond Centery, view công viên, thanh toán giãn 36 tháng",,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,10700000000,"10,7 tỷ",120.6997,3,3.0,,2.0,1,5.0,2.0,8.0,,,3 tuần trước,1778145163000,2026-05-07 16:12:43,2026-05-29 17:36:07,https://cdn.chotot.com/dlYC4O2byknb_cazA-WMMMxLL1mp9FlWkrRzuNv8cN4/preset:listing/plain/66d65b6ce82fa27d4406d619c9e033d1-2983231875083201434.webp
175045450,131501548,Bán căn hộ Sunshine Sky City Quận 7 Full nội thất  - 75m2 2PN 2WC,,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,5850000000,"5,85 tỷ",75.0,2,2.0,,2.0,1,5.0,2.0,,,,3 tuần trước,1778145120000,2026-05-07 16:12:00,2026-05-29 17:36:07,https://cdn.chotot.com/lxRpK69ksAW1M2tjw0sLPBQcLTECysl3EKxSaJYWI1E/preset:listing/plain/0baa144bc1a0bd0a6f5c14c92bc52c95-2979299031378971922.webp
175259312,131681693,NHÀ CHUNG CƯ 4XXTR 40M2 SỔ HỒNG RIÊNG,,Xã Xuân Thới Sơn,Huyện Hóc Môn,Tp Hồ Chí Minh,500000000,500 triệu,40.0,1,2.0,,,1,,,,,,3 tuần trước,1778145100000,2026-05-07 16:11:40,2026-05-29 17:36:07,https://cdn.chotot.com/FUEllt0mgkvtNckcAfLO7Xh7qqUmO2hZgIB0raSyzOI/preset:listing/plain/0692e30ea56248d90ad0c092de260a79-2978883614452268121.webp
175882399,132216293,BÁN CĂN SOLARI TROPICAL(VIN Q9)-CĂN 3PN QUỸ CĂN ĐẸP- ĐỘC QUYỀN,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,6278000000,"6,278 tỷ",81.5,3,,,2.0,1,5.0,,,,,3 tuần trước,1778145064000,2026-05-07 16:11:04,2026-05-29 17:36:07,https://cdn.chotot.com/ZU1E-dpfc_UKqUjIIKlgGQbUOOh5_99AK4hDfwfdw1k/preset:listing/plain/d8d4a49cb1f111597ec6430d2d62b115-2983060948066597252.webp
175880833,132214867,SỞ HỮU CĂN HỘ 3PN NGAY LÕI QUẬN 1 – INDOCHINA PARK TOWER – 7.3 TỶ,,Phường Đa Kao,Quận 1,Tp Hồ Chí Minh,7300000000,"7,3 tỷ",90.0,3,2.0,,,1,,,,,,3 tuần trước,1778144640000,2026-05-07 16:04:00,2026-05-29 17:36:07,https://cdn.chotot.com/gso7nUSkF6IV_5019d2EUxazXCcYNj2-5czQujfmBQY/preset:listing/plain/6928d1a5f0c17fbbad17f630abd2afb2-2983056483606175819.webp
174659295,131174259,"Chính chủ cần bán 2PN Cityland, để lại toàn bộ nội thất",,Phường 10,Quận Gò Vấp,Tp Hồ Chí Minh,5600000000,"5,6 tỷ",76.0,2,2.0,,,1,6.0,1.0,,,,3 tuần trước,1778144584000,2026-05-07 16:03:04,2026-05-29 17:36:07,https://cdn.chotot.com/ejBTk3dCqU03oAXq6GSdcs0d8PR-ME7dizyrxegUSLc/preset:listing/plain/f32fa03d61daab0d76abba639af3bb90-2975258185854350841.webp
175913794,132243237,Căn hộ 2PN 2WC 81m2 đầy đủ nội thất The Gold View,,Phường 1,Quận 4,Tp Hồ Chí Minh,7200000000,"7,2 tỷ",81.0,2,2.0,,2.0,1,5.0,2.0,,,,3 tuần trước,1778144396000,2026-05-07 15:59:56,2026-05-29 17:36:07,https://cdn.chotot.com/rs3k5ejkpTnov4I85-LPADfP0mRMhPAApxRPhmvRFXk/preset:listing/plain/5295dc5afbbc03564bf8f9f7745fa07a-2983231180969619992.webp
175258837,131681260,Chính chủ cần bán căn hộ Mỹ KHánh giá tốt nhà siêu đẹp,,Phường Tân Phong,Quận 7,Tp Hồ Chí Minh,11300000000,"11,3 tỷ",113.0,3,2.0,,,1,6.0,,,,,3 tuần trước,1778144061033,2026-05-07 15:54:21,2026-05-29 17:36:07,https://cdn.chotot.com/lriZi2CAJtLVE5wDS2djCQUDYZa4vLaXOXwX8ISIwXM/preset:listing/plain/e10daee83563e094972b7118229c0414-2978881321284703500.webp
175913519,132242981,5.8 TỶ CC CITYLAND PHAN VĂN TRỊ 2PN-2WC VIEW TẦNG CAO CÓ NỘI THẤT,,Phường 10,Quận Gò Vấp,Tp Hồ Chí Minh,5800000000,"5,8 tỷ",75.5998,2,2.0,,2.0,1,6.0,2.0,3.0,,,3 tuần trước,1778143845000,2026-05-07 15:50:45,2026-05-29 17:36:07,https://cdn.chotot.com/5WWOTZFpFBMsCpIzNYhslfJezPu-V8uu4rFz_0EBKm8/preset:listing/plain/d5cd06167a73a5468b4ca7f9e7fbff0f-2983230172308829415.webp
175913391,132242962,"Căn hộ Khánh Hội 1, 360 Bến Vân Đồn, P.1, Q.4, 52m2, 3.2 tỷ",,Phường 1,Quận 4,Tp Hồ Chí Minh,3200000000,"3,2 tỷ",52.0,1,1.0,,2.0,1,6.0,3.0,,,,3 tuần trước,1778143811000,2026-05-07 15:50:11,2026-05-29 17:36:07,https://www.chotot.com/132242962.htm
134453773,96976900,Bán Căn hộ 2PN 2WC 72m2 Terra Quận 3 mới 100%,,Phường Võ Thị Sáu,Quận 3,Tp Hồ Chí Minh,6300000000,"6,3 tỷ",72.0,2,2.0,,2.0,1,,,,,,3 tuần trước,1778143615000,2026-05-07 15:46:55,2026-05-29 17:36:07,https://cdn.chotot.com/D6DgbV8SpCsPKakAW-o2voRPpfvh_yOc3gVf6WMkAkk/preset:listing/plain/86648217b9ab89aa688bcc02ccb22c46-2781456789859528891.webp
175913085,132242593,Thanh toán chỉ 1%/tháng khi sở hữu căn 2PN The Prive Quận 2 view sông,,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,8900000000,"8,9 tỷ",80.9,2,,,,1,5.0,1.0,,,,3 tuần trước,1778143008000,2026-05-07 15:36:48,2026-05-29 17:36:07,https://cdn.chotot.com/Mz9qGcBxGz2iNh1MgpbvViHqLNaxUjyBc7EdJN4yUFs/preset:listing/plain/9e9d7035f893fee1b9866530394624da-2983228392187947092.webp
175832003,132173256,"Cần bán gấp căn hộ Phú Lợi D1 - phường 7, Q8 - block có thang máy",,Phường 7,Quận 8,Tp Hồ Chí Minh,2580000000,"2,58 tỷ",72.0,2,1.0,,,1,6.0,,,,,3 tuần trước,1778142361000,2026-05-07 15:26:01,2026-05-29 17:36:07,https://cdn.chotot.com/kRU4c2mQ9DB-mqOURh9fwGOYGM4uZVfPaEQ-6xxWz4k/preset:listing/plain/f7831b9072d930838e6a7d2a8ec284fc-2982764800320294681.webp
175912761,132242301,Bán nhanh căn góc Skylinked Villa Celadon City 4PN 4WC 242m2 giá 22 tỷ,,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,22000000000,22 tỷ,242.0,4,4.0,,2.0,1,5.0,3.0,4.0,,,3 tuần trước,1778142332000,2026-05-07 15:25:32,2026-05-29 17:36:07,https://cdn.chotot.com/DdfOGPTogrwb3DKHHAjNNhvL6D4-icMDpgNMprSypdE/preset:listing/plain/e459cf406f9e3e37944fcc66424757b0-2983227667416669591.webp
175257687,131680259,Bán Căn hộ Tara sổ hồng sẵn giá 3ti3 2pn,,Phường 6,Quận 8,Tp Hồ Chí Minh,3300000000,"3,3 tỷ",59.0,1,1.0,,2.0,1,6.0,3.0,,,,3 tuần trước,1778142163989,2026-05-07 15:22:43,2026-05-29 17:36:07,https://cdn.chotot.com/tFQQZbjW6OsAB-WuyKIc4uUlL8K8JZoBvLN7nKw2Wew/preset:listing/plain/2c64913447bd7183abdfaa938f943b30-2978878589148785726.webp
175912413,132242019,"Cn hộ lô B4 chung cư phường 3, Quận 4 Lầu 3 (thang bộ), 50m2, 2.6 tỷ  ",,Phường 3,Quận 4,Tp Hồ Chí Minh,2600000000,"2,6 tỷ",50.0,1,1.0,,2.0,1,6.0,3.0,,,,3 tuần trước,1778141699000,2026-05-07 15:14:59,2026-05-29 17:36:07,https://cdn.chotot.com/RWvDdEvMUYKtbxGXKiR3abZgA8l8ANLf7sNIOvSGc3I/preset:listing/plain/f9136107e5c6e52f5255deb1536de866-2983226567714157080.webp
175257190,131679952,"Bán Căn hộ Pegasuite 60m 3,95ti nhà mới, sổ hồng sẵn",,Phường 6,Quận 8,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",60.0,2,1.0,,,1,6.0,,,,,3 tuần trước,1778141511245,2026-05-07 15:11:51,2026-05-29 17:36:07,https://cdn.chotot.com/To8isOgc9S5QV5ukQrkzUkMytITP85sUjhsiuLhBoHY/preset:listing/plain/3c5c990adbe326134a34423239d76a95-2978877104921152117.webp
175912214,132241828,"Bán gấp căn hộ 2PN view sông Elysian Q9, 82,4m2 giá chênh nhẹ đầu tư",,Phường Trường Thạnh (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,6100000000,"6,1 tỷ",82.4,2,2.0,,1.0,1,5.0,,,,,3 tuần trước,1778141229000,2026-05-07 15:07:09,2026-05-29 17:36:07,https://cdn.chotot.com/keuQlFiKip1RnCtCd7JXkqXbzeEdQxJpDbubM7ptUXw/preset:listing/plain/530c68b8b877b7b5db3adef272738a9a-2983225653775504578.webp
175912020,132241659,"Bán nhanh căn 2PN 2 WC 86,7m2 Emerad Full nội thất cao cấp giá 6,5 tỷ",,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,6500000000,"6,5 tỷ",86.6998,2,2.0,,2.0,1,5.0,1.0,,,,3 tuần trước,1778140849000,2026-05-07 15:00:49,2026-05-29 17:36:07,https://cdn.chotot.com/6fqPJK8J8MgbeEt6ZDW8QgahLUbO0fgzof1EF09o4Kg/preset:listing/plain/70b48605c1fd9284db46ece9435a3dd3-2983225230649103510.webp
175863295,132200599,Nhà chính chủ cần bán,,Phường Tân Hưng,Quận 7,Tp Hồ Chí Minh,10500000000,"10,5 tỷ",130.0,3,2.0,,,1,6.0,2.0,,,,3 tuần trước,1778140563000,2026-05-07 14:56:03,2026-05-29 17:36:07,https://cdn.chotot.com/lRRBxRPbl8hRwMxs8v2w9oVX4JiSzhsUe1nzOwRi7gM/preset:listing/plain/f2e6f129f4f3b942ee9d868493d3d641-2982935548983196509.webp
170478469,127559071,BÁN CH CITYLAND 3PN CÓ TỚI 2 BAN CÔNG FULL NT CAO CẤP,,Phường 10,Quận Gò Vấp,Tp Hồ Chí Minh,7900000000,"7,9 tỷ",115.0,3,2.0,,2.0,1,6.0,1.0,,,,3 tuần trước,1778140110000,2026-05-07 14:48:30,2026-05-29 17:36:07,https://cdn.chotot.com/RclcZPHfW51mRywvKzp_Ha2A5cX4AQgWEXrUpDjOpqQ/preset:listing/plain/ac398cdb3fb14e504caaf3369365b6c8-2948144646958851995.webp
175079531,131530247,"BÁN CĂN HỘ BOTANICA PHỔ QUANG TÂN BÌNH 1PN GIÁ HOT CHỈ 4,2 TỶ",,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,4200000000,"4,2 tỷ",53.0,1,,,,1,,,,,,3 tuần trước,1778139970000,2026-05-07 14:46:10,2026-05-29 17:36:07,https://cdn.chotot.com/ZCYTKtqVhevPghQOv2FLGA9_zMML-jBE88Fy-nC6NGg/preset:listing/plain/fb7fe4948052144120e03d7987c0ceaf-2977826146070617798.webp
175855837,132193491,giá siêu hời tại chung cư era town q7 -90m-2pn-2wc giá 3ty,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,3000000000,3 tỷ,90.0,2,2.0,,,1,,,,,,3 tuần trước,1778139962000,2026-05-07 14:46:02,2026-05-29 17:36:07,https://cdn.chotot.com/rpwFT5a4VL_X9tWUB1KBv6ASSIP7Fi7qkNkSwTk6J5Y/preset:listing/plain/4c070d9d41c43f2da8745d51977bcf7d-2982909273620803607.webp
174207977,130788995,Kẹt gấp bán biệt thự vừa ở vừa cho thuê căn hộ ngay giáp tên lửa BT,,Phường Bình Trị Đông,Quận Bình Tân,Tp Hồ Chí Minh,27000000000,27 tỷ,500.0,11,7.0,,,2,,,,,,3 tuần trước,1778139752000,2026-05-07 14:42:32,2026-05-29 17:36:07,https://cdn.chotot.com/zGT6sEUdxzlBohCDLhflrl8ICHs2j0ZHCXeNv4ABToY/preset:listing/plain/bab072b8764dd29831ddb58e6d1f8e54-2971465984575246237.webp
174989996,131454038,"BÁN CĂN HỘ CITYLAND SIÊU TO 85M2 GIÁ HẠT DẺ CHỈ 5,55 TỶ",,Phường 10,Quận Gò Vấp,Tp Hồ Chí Minh,5550000000,"5,55 tỷ",85.0,2,,,,1,,,,,,3 tuần trước,1778139740000,2026-05-07 14:42:20,2026-05-29 17:36:07,https://cdn.chotot.com/8I4YES-9jleB2rMUEGE1reemq_OokPH7XC_RHnq0tVw/preset:listing/plain/f9edfcc7a29f009753f1855d3d17eb58-2977250634447773382.webp
166617150,124217893,Penthouse Eaton Park: Đặc quyền 2 chỗ đậu xe hơi định danh siêu VIP,,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,70000000000,70 tỷ,223.0,5,4.0,,1.0,4,5.0,3.0,,,,3 tuần trước,1778139337000,2026-05-07 14:35:37,2026-05-29 17:36:07,https://cdn.chotot.com/_-3M9pHRVIn_MEhb7ZAmcsLUc1AxFp4wqSebSybR11s/preset:listing/plain/25f9e6c58a2c82591c3ed4c6519079a6-2926451767222889033.webp
166576918,124183247,Rổ hàng quỹ căn đẹp từ CĐT xem là chốt ngay tại Elysian Q9,,Phường Trường Thạnh (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2500000000,"2,5 tỷ",55.0,1,1.0,,1.0,1,5.0,3.0,,,,3 tuần trước,1778139337000,2026-05-07 14:35:37,2026-05-29 17:36:07,https://cdn.chotot.com/s4Cig7H1ZivHqT5W0XAwST6-Dv4v6OSb1orLSenAyQ8/preset:listing/plain/636a832e0b1decbcbe40b8c281484eb3-2926257457463450810.webp
175867713,132203573,"Bán căn 2PN Vinhome Grand Park, Thủ Đức",,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2850000000,"2,85 tỷ",55.0,2,,,2.0,1,6.0,3.0,,,,3 tuần trước,1778139122000,2026-05-07 14:32:02,2026-05-29 17:36:07,https://cdn.chotot.com/oOAzAVMfm0JAwfJcopBuwKvPMsH3cWYXdBgNse4sHL8/preset:listing/plain/9de9ccc956e7cda70c974ea13a6da8c4-2982952569091668829.webp
175863628,132200153,Bán căn góc 85m2 flora Panorama Mizuki Park,,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,5500000000,"5,5 tỷ",85.0,2,2.0,,,1,,,,,,3 tuần trước,1778139001000,2026-05-07 14:30:01,2026-05-29 17:36:07,https://cdn.chotot.com/s7UIKvTbFVK2VhN8YL0duyorevKzC4PZpBJbarpGdqE/preset:listing/plain/7e1bfa6bfd32ee563dd7b52bcc81c602-2982936342569534506.webp
175860136,132197271,Nhà ở HÓC MÔN Mặt Tiền Đường 60m Liền Kề BC Mở Bán GĐ1,,Xã Xuân Thới Sơn,Huyện Hóc Môn,Tp Hồ Chí Minh,2500000000,"2,5 tỷ",75.0,3,,,,1,6.0,1.0,,,,3 tuần trước,1778137742000,2026-05-07 14:09:02,2026-05-29 17:36:07,https://cdn.chotot.com/hDUUTofiPlbyrAMOPt2lYoDzTJ7Q-goNyKbmv6t4Q9I/preset:listing/plain/11b20a598d83371dc60d82b1ca30948c-2982925037880490845.webp
175910101,132240007,"Bán CH 2PN+ 110m2 CC EVERICH Lê Đại Hành, nhà còn mới tiện ở gđình",,Phường 14,Quận 11,Tp Hồ Chí Minh,8600000000,"8,6 tỷ",110.0,3,,,,1,,,,,,3 tuần trước,1778137250000,2026-05-07 14:00:50,2026-05-29 17:36:07,https://cdn.chotot.com/x0BfzOtVMcX4XjKOxfI2Jssud_jn6PUiePjPCC-fnTA/preset:listing/plain/98c1883a8a7e943b5180c9a91664c5ad-2983218977209680814.webp
175842610,132182301,"Căn Hộ Trellia Cove Mizuki 3PN 97m2 góc giá từ 6,9ty T6/2027 nhận nhà",,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,6900000000,"6,9 tỷ",97.0,3,2.0,,1.0,1,5.0,3.0,7.0,,,3 tuần trước,1778137200000,2026-05-07 14:00:00,2026-05-29 17:36:07,https://cdn.chotot.com/DtETxAWQH62e5HTD6uubpzjsgC8_kSgZHDNiJInEaak/preset:listing/plain/d4491839bd67585f1bc7bcb043c9ad14-2982803110501382532.webp
175879279,132213537,Cần bán căn 2PN góc tầng penthouse Happy One Sora 75.46m2 Linh Xuân TĐ,,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,4179000000,"4,179 tỷ",75.4598,2,2.0,,1.0,4,5.0,3.0,6.0,,,3 tuần trước,1778137144000,2026-05-07 13:59:04,2026-05-29 17:36:07,https://cdn.chotot.com/jzZ_UPJPqhOF5tmoUS78-QpAGlAyyAhpK9riX2UOZXo/preset:listing/plain/ed69767cac045003795deb28b16353aa-2983051804620256829.webp
175879218,132213485,"Studio bán 1,680ty giá *** thị trường",,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,1680000000,"1,68 tỷ",30.3999,1,1.0,,2.0,1,,2.0,,,,3 tuần trước,1778136720000,2026-05-07 13:52:00,2026-05-29 17:36:07,https://cdn.chotot.com/N4V_C92n9IAzq3NanWZglpwy-lh9mMbz5FaqjCN10II/preset:listing/plain/431ea7e6b6e7c7a11b3739c21e0b46c8-2983052123055799133.webp
173376429,130062897,"Bán penthouse Conic, KDC Conic 13B. Giá : 4,1 tỷ. Diện tích : 164m2",,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,4100000000,"4,1 tỷ",164.0,3,,,2.0,4,6.0,,,,,3 tuần trước,1778136361000,2026-05-07 13:46:01,2026-05-29 17:36:07,https://cdn.chotot.com/dla5bkAqGpY9aIi1i63m2J2h9qWlAO0oPlg0QGwuRRw/preset:listing/plain/2f2e424ea9b79b7397bd92054907a227-2965258367566911319.webp
164576137,122459712,CẦN BÁN LAVITA GARDEN 2PN 68M2 3.3TỶ VIEW METRO XỊN (CÓ CĂN VIEW LM81),,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3300000000,"3,3 tỷ",68.0,2,2.0,,2.0,1,5.0,,,,,3 tuần trước,1778136311000,2026-05-07 13:45:11,2026-05-29 17:36:07,https://cdn.chotot.com/y1eZ9aL545iU43LT9fqJTybUpAwvyKp-sYV4Kpy_0XI/preset:listing/plain/9a662bc90d98ae1a891aa6c28eeb13ff-2960458356122295794.webp
170712835,127763706,"LAVITA CHARM CÓ GIỎ CĂN 4.15 TỶ, MUA NGAY ĐẦU TƯ AN CƯ (5P ĐẾN METRO)",,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,4150000000,"4,15 tỷ",68.0,2,2.0,,2.0,1,6.0,,,,,3 tuần trước,1778136289000,2026-05-07 13:44:49,2026-05-29 17:36:07,https://cdn.chotot.com/HWuwISviccuW9Ztk2kNNJCaygdpQ-y9UGKXUlVSD9F4/preset:listing/plain/cce4ffd108171b2dd7423817419984a3-2949464750581944900.webp
175875810,132210654,Chính chủ cần bán căn hộ Lucky Palace Q.6 2PN 2WC tặng lại nội thất,,Phường 2,Quận 6,Tp Hồ Chí Minh,5200000000,"5,2 tỷ",82.0,2,2.0,,2.0,1,6.0,2.0,,,,3 tuần trước,1778136062000,2026-05-07 13:41:02,2026-05-29 17:36:07,https://cdn.chotot.com/TZSF4QXR3Q541aRz7-37C2GcMZGbmJcVE0-DifhqN6Y/preset:listing/plain/7ff44e9ec3344051d888adb81cb8680f-2983041309997007832.webp
175876928,132211761,"Chính chủ bán căn hộ chung cư Nhiêu Tứ, P.7, Q.PN ",,Phường 7,Quận Phú Nhuận,Tp Hồ Chí Minh,4050000000,"4,05 tỷ",60.0,2,1.0,,2.0,1,6.0,1.0,,,,3 tuần trước,1778135941000,2026-05-07 13:39:01,2026-05-29 17:36:07,https://cdn.chotot.com/u3hS5kk_JvK0fWXYKPxp6nxYgoJEMPtNOqBhMvqWe_8/preset:listing/plain/70be501e6568903920f113d80b1f0830-2983044915707001693.webp
175894102,132226257,Bán nhanh Căn 3pn 98m2 Green Town Bình Tân,,Phường Bình Hưng Hoà B,Quận Bình Tân,Tp Hồ Chí Minh,3600000000,"3,6 tỷ",98.0,3,2.0,,2.0,1,6.0,,,,,3 tuần trước,1778135820000,2026-05-07 13:37:00,2026-05-29 17:36:07,https://cdn.chotot.com/-9WnSeo5M_M3l3U03GhOtN6PwIDaf9YeUIahCSlXwJo/preset:listing/plain/994a53d1e6b6c58dd35a64b3e6b44ff9-2983108179562412893.webp
175877781,132212291,"Căn hộ Quận 2 2PN full nội thất, bán 5tỷ13",,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,5130000000,"5,13 tỷ",64.0,2,2.0,,,1,,2.0,,,,3 tuần trước,1778135643000,2026-05-07 13:34:03,2026-05-29 17:36:07,https://cdn.chotot.com/OlDx4d4s-hkspJQpPdXN0VHeOpQ7dXC-6b1dl9wNUDg/preset:listing/plain/f54d5410079ecdd667f5b2164405b227-2983048168860859474.webp
174790861,131287259,🏡 CHỦ CẦN BÁN GẤP CĂN HỘ HƯNG NGÂN GARDEN - QUẬN 12 SHR 67M2,,Phường Tân Chánh Hiệp,Quận 12,Tp Hồ Chí Minh,2580000000,"2,58 tỷ",70.0,2,2.0,,,1,,,,,,3 tuần trước,1778135284000,2026-05-07 13:28:04,2026-05-29 17:36:07,https://cdn.chotot.com/3FudFmyPtBTYEOMs8vbhtY16x2OHbORzse9MEmrcr9M/preset:listing/plain/658143aeea1c0f46d4ed490431439c26-2976086861783134398.webp
175888705,132221586,"Bán gấp Rivera Park Sài Gòn, 5,3 tỷ, 74 m2,2PN.2WC VIEW ĐẸP",,Phường 14,Quận 10,Tp Hồ Chí Minh,5300000000,"5,3 tỷ",74.0,2,2.0,,2.0,1,5.0,3.0,8.0,,,3 tuần trước,1778135283000,2026-05-07 13:28:03,2026-05-29 17:36:07,https://www.chotot.com/132221586.htm
175892185,132224527,"3 T hơn xíu chung cư có thang máy,phan chu trình, Bình Thạnh, có ch",,Phường 11,Quận Bình Thạnh,Tp Hồ Chí Minh,3500000000,"3,5 tỷ",56.0,2,2.0,,,1,6.0,,,,,3 tuần trước,1778135223000,2026-05-07 13:27:03,2026-05-29 17:36:07,https://cdn.chotot.com/nNL969k764IQMnngF3ZcPHJMjkZQjq9leo5ZjguoeMc/preset:listing/plain/718e243e2cc9986cdb6220cbaf5ecc06-2983097482873092957.webp
175878949,132213459,"Chính chủ bán giá HĐ Happy One Sora 87.31m2, 2PN sân vườn Linh Xuân TĐ",,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,5639000000,"5,639 tỷ",87.3097,2,2.0,,1.0,1,5.0,3.0,6.0,,,3 tuần trước,1778134743000,2026-05-07 13:19:03,2026-05-29 17:36:07,https://cdn.chotot.com/RDt1JiSp3JMJKHLUtH3DgrCeGTRgNKUNx3l5WfXMx3I/preset:listing/plain/29ac95cc2c3f973da2af8ad8a9ae59db-2983051506850675549.webp
175884007,132217593,Chính chủ cần bán căn 3PN GIÁ TỐT,,Phường 14,Quận 8,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",76.0,3,2.0,,,1,5.0,3.0,,,,3 tuần trước,1778134682000,2026-05-07 13:18:02,2026-05-29 17:36:07,https://cdn.chotot.com/5tN_Jam7voEygmflok87Htjx6UXFISKymghifkg2S7Y/preset:listing/plain/0f3cf2f6601d85a7719d308e2d4786b9-2983067772679387524.webp
175886555,132219679,"🎉Sổ Sẵn View Hồ Bơi 3PN Full NT Giá 5,6 Tỷ tại Akari Bình Tân TPHCM🎊 -",,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,5600000000,"5,6 tỷ",100.0,3,2.0,,2.0,1,,1.0,8.0,,,3 tuần trước,1778134142000,2026-05-07 13:09:02,2026-05-29 17:36:07,https://cdn.chotot.com/Yek0019TBgm1GorvLdzKA_c2TszNDodcI3R37vljjCw/preset:listing/plain/35788feadf83ab749e1bf050a9d4551d-2983077656247278967.webp
175878407,132212936,Căn Hộ Shophouse Tầng Trệt CC Bàu Cát 2 - Mặt Tiền Ni Sư Huỳnh Liên,,Phường 10,Quận Tân Bình,Tp Hồ Chí Minh,7490000000,"7,49 tỷ",71.0,2,2.0,,2.0,1,6.0,,1.0,,,3 tuần trước,1778133960000,2026-05-07 13:06:00,2026-05-29 17:36:07,https://cdn.chotot.com/qjqU4wVGN7Za5pn_aNHA-5sgn1tJqWI-0TSmcG_kbGM/preset:listing/plain/559db2eafedf165ae1eeb1c2952aad79-2983048675707927389.webp
